x,rho,vx,P,E
3.06250000e-01,8.29247986e-01,2.33747809e-01,7.32564868e-01,1.12144660e+00
3.08750000e-01,8.23512004e-01,2.42129149e-01,7.24170391e-01,1.11034110e+00
3.11250000e-01,8.17769351e-01,2.50559195e-01,7.15805039e-01,1.09932362e+00
3.13750000e-01,8.12022387e-01,2.59035067e-01,7.07472439e-01,1.08839861e+00
3.16250000e-01,8.06273302e-01,2.67554082e-01,6.99175909e-01,1.07757004e+00
3.18750000e-01,8.00524126e-01,2.76113744e-01,6.90918484e-01,1.06684141e+00
3.21250000e-01,7.94776744e-01,2.84711723e-01,6.82702937e-01,1.05621581e+00
3.23750000e-01,7.89032909e-01,2.93345851e-01,6.74531799e-01,1.04569596e+00
3.26250000e-01,7.83294245e-01,3.02014101e-01,6.66407380e-01,1.03528421e+00
3.28750000e-01,7.77562267e-01,3.10714581e-01,6.58331786e-01,1.02498262e+00
3.31250000e-01,7.71838381e-01,3.19445520e-01,6.50306935e-01,1.01479292e+00
3.33750000e-01,7.66123897e-01,3.28205264e-01,6.42334570e-01,1.00471662e+00
3.36250000e-01,7.60420036e-01,3.36992258e-01,6.34416280e-01,9.94754928e-01
3.38750000e-01,7.54727937e-01,3.45805046e-01,6.26553502e-01,9.84908873e-01
3.41250000e-01,7.49048662e-01,3.54642257e-01,6.18747541e-01,9.75179257e-01
3.43750000e-01,7.43383204e-01,3.63502603e-01,6.10999580e-01,9.65566699e-01
3.46250000e-01,7.37732493e-01,3.72384867e-01,6.03310686e-01,9.56071646e-01
3.48750000e-01,7.32097398e-01,3.81287899e-01,5.95681822e-01,9.46694388e-01
3.51250000e-01,7.26478737e-01,3.90210613e-01,5.88113856e-01,9.37435074e-01
3.53750000e-01,7.20877275e-01,3.99151976e-01,5.80607566e-01,9.28293719e-01
3.56250000e-01,7.15293735e-01,4.08111005e-01,5.73163652e-01,9.19270222e-01
3.58750000e-01,7.09728797e-01,4.17086763e-01,5.65782739e-01,9.10364373e-01
3.61250000e-01,7.04183103e-01,4.26078354e-01,5.58465383e-01,9.01575864e-01
3.63750000e-01,6.98657261e-01,4.35084917e-01,5.51212079e-01,8.92904300e-01
3.66250000e-01,6.93151851e-01,4.44105622e-01,5.44023267e-01,8.84349202e-01
3.68750000e-01,6.87667420e-01,4.53139666e-01,5.36899334e-01,8.75910022e-01
3.71250000e-01,6.82204496e-01,4.62186270e-01,5.29840623e-01,8.67586147e-01
3.73750000e-01,6.76763580e-01,4.71244673e-01,5.22847434e-01,8.59376905e-01
3.76250000e-01,6.71345160e-01,4.80314126e-01,5.15920030e-01,8.51281574e-01
3.78750000e-01,6.65949703e-01,4.89393893e-01,5.09058642e-01,8.43299387e-01
3.81250000e-01,6.60577665e-01,4.98483241e-01,5.02263472e-01,8.35429539e-01
3.83750000e-01,6.55229493e-01,5.07581439e-01,4.95534697e-01,8.27671191e-01
3.86250000e-01,6.49905625e-01,5.16687750e-01,4.88872476e-01,8.20023478e-01
3.88750000e-01,6.44606495e-01,5.25801428e-01,4.82276950e-01,8.12485513e-01
3.91250000e-01,6.39332538e-01,5.34921711e-01,4.75748247e-01,8.05056393e-01
3.93750000e-01,6.34084189e-01,5.44047815e-01,4.69286491e-01,7.97735205e-01
3.96250000e-01,6.28861893e-01,5.53178926e-01,4.62891800e-01,7.90521031e-01
3.98750000e-01,6.23666102e-01,5.62314192e-01,4.56564296e-01,7.83412956e-01
4.01250000e-01,6.18497286e-01,5.71452714e-01,4.50304107e-01,7.76410071e-01
4.03750000e-01,6.13355935e-01,5.80593536e-01,4.44111376e-01,7.69511482e-01
4.06250000e-01,6.08242566e-01,5.89735630e-01,4.37986267e-01,7.62716321e-01
4.08750000e-01,6.03157731e-01,5.98877886e-01,4.31928969e-01,7.56023745e-01
4.11250000e-01,5.98102022e-01,6.08019090e-01,4.25939709e-01,7.49432955e-01
4.13750000e-01,5.93076084e-01,6.17157905e-01,4.20018762e-01,7.42943204e-01
4.16250000e-01,5.88080626e-01,6.26292849e-01,4.14166460e-01,7.36553805e-01
4.18750000e-01,5.83116434e-01,6.35422261e-01,4.08383208e-01,7.30264153e-01
4.21250000e-01,5.78184387e-01,6.44544270e-01,4.02669501e-01,7.24073738e-01
4.23750000e-01,5.73285479e-01,6.53656748e-01,3.97025945e-01,7.17982167e-01
4.26250000e-01,5.68420846e-01,6.62757254e-01,3.91453283e-01,7.11989193e-01
4.28750000e-01,5.63591790e-01,6.71842972e-01,3.85952422e-01,7.06094740e-01
4.31250000e-01,5.58799827e-01,6.80910625e-01,3.80524476e-01,7.00298951e-01
4.33750000e-01,5.54046726e-01,6.89956368e-01,3.75170814e-01,6.94602229e-01
4.36250000e-01,5.49334577e-01,6.98975658e-01,3.69893119e-01,6.89005302e-01
4.38750000e-01,5.44665867e-01,7.07963082e-01,3.64693464e-01,6.83509304e-01
4.41250000e-01,5.40043576e-01,7.16912144e-01,3.59574413e-01,6.78115867e-01
4.43750000e-01,5.35471309e-01,7.25814983e-01,3.54539148e-01,6.72827255e-01
4.46250000e-01,5.30953458e-01,7.34662014e-01,3.49591629e-01,6.67646523e-01
4.48750000e-01,5.26495416e-01,7.43441457e-01,3.44736806e-01,6.62577733e-01
4.51250000e-01,5.22103858e-01,7.52138729e-01,3.39980896e-01,6.57626229e-01
4.53750000e-01,5.17787097e-01,7.60735644e-01,3.35331734e-01,6.52798995e-01
4.56250000e-01,5.13555559e-01,7.69209382e-01,3.30799239e-01,6.48105115e-01
4.58750000e-01,5.09422383e-01,7.77531156e-01,3.26396001e-01,6.43556371e-01
4.61250000e-01,5.05404178e-01,7.85664528e-01,3.22138027e-01,6.39167984e-01
4.63750000e-01,5.01521949e-01,7.93563349e-01,3.18045640e-01,6.34959523e-01
4.66250000e-01,4.97802161e-01,8.01169375e-01,3.14144513e-01,6.30955936e-01
4.68750000e-01,4.94277814e-01,8.08409831e-01,3.10466707e-01,6.27188590e-01
4.71250000e-01,4.90989235e-01,8.15195547e-01,3.07051414e-01,6.23696014e-01
4.73750000e-01,4.87983989e-01,8.21420989e-01,3.03944818e-01,6.20523747e-01
4.76250000e-01,4.85314891e-01,8.26968402e-01,3.01198056e-01,6.17722278e-01
4.78750000e-01,4.83034720e-01,8.31719129e-01,2.98861899e-01,6.15341689e-01
4.81250000e-01,4.81186447e-01,8.35574750e-01,2.96976980e-01,6.13421817e-01
4.83750000e-01,4.79789444e-01,8.38487093e-01,2.95560018e-01,6.11978390e-01
4.86250000e-01,4.78825785e-01,8.40488177e-01,2.94590172e-01,6.10989310e-01
4.88750000e-01,4.78234776e-01,8.41702439e-01,2.94003662e-01,6.10389265e-01
4.91250000e-01,4.77923150e-01,8.42325159e-01,2.93704160e-01,6.10080240e-01
4.93750000e-01,4.77789362e-01,8.42570460e-01,2.93587388e-01,6.09956366e-01
4.96250000e-01,4.77749054e-01,8.42616700e-01,2.93566913e-01,6.09929960e-01
4.98750000e-01,4.77747739e-01,8.42579190e-01,2.93586955e-01,6.09944455e-01
5.01250000e-01,4.77757998e-01,8.42515951e-01,2.93619462e-01,6.09971399e-01
